sample_index,acc_ch1,acc_ch2,acc_ch3
426,-0.179515,-0.239354,-0.209434
427,-0.179515,-0.239354,-0.209434
428,-0.179515,-0.239354,-0.209434
429,-0.179515,-0.239354,-0.239354
430,-0.179515,-0.239354,-0.239354
431,-0.179515,-0.239354,-0.239354
432,-0.179515,-0.239354,-0.239354
433,-0.149596,-0.209434,-0.209434
434,-0.149596,-0.209434,-0.209434
435,-0.179515,-0.209434,-0.209434
436,-0.179515,-0.209434,-0.209434
437,-0.179515,-0.239354,-0.239354
438,-0.209434,-0.239354,-0.239354
439,-0.209434,-0.269273,-0.239354
440,-0.209434,-0.239354,-0.239354
441,-0.209434,-0.239354,-0.239354
442,-0.209434,-0.269273,-0.239354
443,-0.209434,-0.269273,-0.239354
444,-0.209434,-0.239354,-0.239354
445,-0.209434,-0.239354,-0.239354
446,-0.209434,-0.239354,-0.239354
447,-0.209434,-0.239354,-0.239354
448,-0.209434,-0.239354,-0.239354
449,-0.239354,-0.269273,-0.269273
450,-0.239354,-0.269273,-0.269273
451,-0.209434,-0.269273,-0.269273
452,-0.209434,-0.269273,-0.269273
453,-0.209434,-0.239354,-0.239354
454,-0.179515,-0.239354,-0.209434
455,-0.179515,-0.209434,-0.209434
456,-0.179515,-0.209434,-0.209434
457,-0.179515,-0.239354,-0.209434
458,-0.179515,-0.239354,-0.209434
459,-0.179515,-0.209434,-0.209434
460,-0.179515,-0.239354,-0.239354
461,-0.179515,-0.239354,-0.209434
462,-0.179515,-0.239354,-0.239354
463,-0.179515,-0.239354,-0.239354
464,-0.179515,-0.239354,-0.239354
465,-0.149596,-0.209434,-0.209434
466,-0.149596,-0.209434,-0.179515
467,-0.179515,-0.209434,-0.209434
468,-0.179515,-0.209434,-0.209434
469,-0.179515,-0.239354,-0.239354
470,-0.209434,-0.239354,-0.239354
471,-0.209434,-0.269273,-0.239354
472,-0.209434,-0.239354,-0.239354
473,-0.209434,-0.239354,-0.239354
474,-0.209434,-0.269273,-0.239354
475,-0.209434,-0.269273,-0.239354
476,-0.209434,-0.239354,-0.239354
477,-0.209434,-0.239354,-0.239354
478,-0.209434,-0.239354,-0.239354
479,-0.209434,-0.239354,-0.239354
480,-0.209434,-0.239354,-0.239354
481,-0.239354,-0.269273,-0.269273
482,-0.239354,-0.299192,-0.269273
483,-0.239354,-0.269273,-0.269273
484,-0.209434,-0.269273,-0.269273
485,-0.179515,-0.239354,-0.239354
486,-0.179515,-0.239354,-0.239354
487,-0.179515,-0.239354,-0.209434
488,-0.179515,-0.239354,-0.209434
489,-0.179515,-0.239354,-0.209434
490,-0.179515,-0.239354,-0.209434
491,-0.179515,-0.239354,-0.209434
492,-0.179515,-0.239354,-0.209434
