sample_index,acc_ch1,acc_ch2,acc_ch3
14358,-0.209434,-0.239354,-0.239354
14359,-0.209434,-0.239354,-0.239354
14360,-0.209434,-0.239354,-0.239354
14361,-0.239354,-0.269273,-0.269273
14362,-0.239354,-0.299192,-0.299192
14363,-0.239354,-0.299192,-0.299192
14364,-0.239354,-0.269273,-0.269273
14365,-0.209434,-0.269273,-0.239354
14366,-0.179515,-0.239354,-0.239354
14367,-0.179515,-0.239354,-0.239354
14368,-0.179515,-0.239354,-0.209434
14369,-0.179515,-0.209434,-0.209434
14370,-0.179515,-0.209434,-0.209434
14371,-0.179515,-0.209434,-0.209434
14372,-0.179515,-0.239354,-0.239354
14373,-0.179515,-0.239354,-0.239354
14374,-0.179515,-0.239354,-0.239354
14375,-0.179515,-0.239354,-0.239354
14376,-0.179515,-0.239354,-0.239354
14377,-0.149596,-0.209434,-0.209434
14378,-0.119677,-0.179515,-0.179515
14379,-0.149596,-0.209434,-0.209434
14380,-0.149596,-0.209434,-0.209434
14381,-0.179515,-0.239354,-0.239354
14382,-0.209434,-0.269273,-0.269273
14383,-0.209434,-0.269273,-0.269273
14384,-0.209434,-0.269273,-0.269273
14385,-0.209434,-0.269273,-0.269273
14386,-0.209434,-0.269273,-0.269273
14387,-0.209434,-0.269273,-0.239354
14388,-0.209434,-0.269273,-0.239354
14389,-0.209434,-0.239354,-0.239354
14390,-0.209434,-0.239354,-0.239354
14391,-0.209434,-0.239354,-0.239354
14392,-0.209434,-0.239354,-0.239354
14393,-0.239354,-0.299192,-0.269273
14394,-0.239354,-0.299192,-0.299192
14395,-0.239354,-0.269273,-0.269273
14396,-0.239354,-0.269273,-0.269273
14397,-0.209434,-0.269273,-0.239354
14398,-0.179515,-0.239354,-0.239354
14399,-0.179515,-0.209434,-0.239354
14400,-0.179515,-0.209434,-0.209434
14401,-0.179515,-0.209434,-0.209434
14402,-0.179515,-0.209434,-0.209434
14403,-0.179515,-0.209434,-0.209434
14404,-0.179515,-0.239354,-0.239354
14405,-0.179515,-0.239354,-0.239354
14406,-0.179515,-0.239354,-0.239354
14407,-0.179515,-0.239354,-0.239354
14408,-0.179515,-0.239354,-0.239354
14409,-0.149596,-0.209434,-0.179515
14410,-0.149596,-0.179515,-0.179515
14411,-0.149596,-0.209434,-0.209434
14412,-0.179515,-0.209434,-0.209434
14413,-0.179515,-0.239354,-0.239354
14414,-0.209434,-0.269273,-0.269273
14415,-0.209434,-0.269273,-0.269273
14416,-0.209434,-0.269273,-0.269273
14417,-0.209434,-0.269273,-0.269273
14418,-0.209434,-0.269273,-0.269273
14419,-0.209434,-0.269273,-0.269273
14420,-0.209434,-0.269273,-0.239354
14421,-0.209434,-0.239354,-0.239354
14422,-0.209434,-0.239354,-0.239354
14423,-0.209434,-0.239354,-0.239354
14424,-0.209434,-0.239354,-0.239354
14425,-0.239354,-0.269273,-0.269273
14426,-0.239354,-0.299192,-0.299192
14427,-0.239354,-0.299192,-0.269273
14428,-0.209434,-0.269273,-0.269273
14429,-0.209434,-0.269273,-0.239354
14430,-0.179515,-0.239354,-0.239354
14431,-0.179515,-0.239354,-0.209434
14432,-0.179515,-0.209434,-0.209434
14433,-0.179515,-0.209434,-0.209434
14434,-0.179515,-0.239354,-0.239354
14435,-0.179515,-0.209434,-0.209434
14436,-0.179515,-0.239354,-0.209434
14437,-0.179515,-0.239354,-0.239354
14438,-0.179515,-0.239354,-0.239354
14439,-0.179515,-0.239354,-0.239354
14440,-0.179515,-0.239354,-0.239354
14441,-0.149596,-0.209434,-0.179515
14442,-0.149596,-0.179515,-0.179515
14443,-0.149596,-0.209434,-0.179515
14444,-0.179515,-0.209434,-0.209434
14445,-0.179515,-0.239354,-0.239354
14446,-0.209434,-0.269273,-0.239354
14447,-0.209434,-0.269273,-0.269273
14448,-0.209434,-0.269273,-0.269273
14449,-0.209434,-0.269273,-0.239354
14450,-0.209434,-0.269273,-0.239354
14451,-0.209434,-0.269273,-0.269273
14452,-0.209434,-0.239354,-0.239354
14453,-0.209434,-0.239354,-0.239354
14454,-0.209434,-0.239354,-0.239354
14455,-0.209434,-0.239354,-0.239354
14456,-0.209434,-0.239354,-0.239354
14457,-0.239354,-0.299192,-0.269273
14458,-0.239354,-0.299192,-0.299192
14459,-0.239354,-0.299192,-0.299192
14460,-0.209434,-0.269273,-0.269273
14461,-0.209434,-0.239354,-0.239354
14462,-0.179515,-0.239354,-0.239354
14463,-0.179515,-0.239354,-0.239354
14464,-0.179515,-0.239354,-0.209434
14465,-0.179515,-0.239354,-0.209434
14466,-0.179515,-0.239354,-0.209434
14467,-0.179515,-0.209434,-0.209434
14468,-0.179515,-0.239354,-0.239354
14469,-0.179515,-0.239354,-0.239354
14470,-0.179515,-0.239354,-0.239354
14471,-0.179515,-0.239354,-0.239354
14472,-0.179515,-0.239354,-0.239354
14473,-0.149596,-0.209434,-0.209434
14474,-0.149596,-0.179515,-0.179515
14475,-0.149596,-0.209434,-0.209434
14476,-0.179515,-0.209434,-0.209434
14477,-0.179515,-0.239354,-0.239354
14478,-0.209434,-0.239354,-0.239354
14479,-0.209434,-0.269273,-0.269273
14480,-0.209434,-0.269273,-0.269273
14481,-0.209434,-0.269273,-0.269273
14482,-0.209434,-0.269273,-0.269273
14483,-0.209434,-0.269273,-0.269273
14484,-0.209434,-0.269273,-0.239354
14485,-0.209434,-0.269273,-0.239354
14486,-0.209434,-0.239354,-0.239354
14487,-0.209434,-0.239354,-0.239354
14488,-0.209434,-0.239354,-0.239354
14489,-0.239354,-0.269273,-0.269273
14490,-0.239354,-0.299192,-0.299192
14491,-0.239354,-0.299192,-0.269273
14492,-0.239354,-0.269273,-0.269273
14493,-0.209434,-0.239354,-0.239354
14494,-0.179515,-0.239354,-0.239354
14495,-0.179515,-0.239354,-0.209434
14496,-0.179515,-0.209434,-0.209434
14497,-0.179515,-0.209434,-0.209434
14498,-0.179515,-0.239354,-0.239354
14499,-0.179515,-0.209434,-0.209434
14500,-0.179515,-0.239354,-0.209434
14501,-0.179515,-0.239354,-0.239354
14502,-0.179515,-0.239354,-0.239354
14503,-0.179515,-0.239354,-0.239354
14504,-0.179515,-0.239354,-0.239354
14505,-0.149596,-0.209434,-0.209434
14506,-0.119677,-0.179515,-0.179515
14507,-0.149596,-0.209434,-0.209434
14508,-0.149596,-0.209434,-0.209434
14509,-0.179515,-0.239354,-0.239354
14510,-0.209434,-0.239354,-0.269273
14511,-0.209434,-0.269273,-0.269273
14512,-0.209434,-0.269273,-0.269273
14513,-0.209434,-0.269273,-0.269273
14514,-0.209434,-0.269273,-0.269273
14515,-0.209434,-0.269273,-0.269273
14516,-0.209434,-0.239354,-0.239354
14517,-0.209434,-0.239354,-0.239354
14518,-0.209434,-0.239354,-0.239354
14519,-0.209434,-0.239354,-0.239354
14520,-0.209434,-0.239354,-0.239354
14521,-0.239354,-0.299192,-0.269273
14522,-0.239354,-0.299192,-0.299192
14523,-0.239354,-0.299192,-0.269273
14524,-0.209434,-0.269273,-0.269273
14525,-0.209434,-0.239354,-0.239354
14526,-0.179515,-0.239354,-0.239354
14527,-0.179515,-0.239354,-0.209434
14528,-0.179515,-0.239354,-0.209434
14529,-0.179515,-0.239354,-0.209434
14530,-0.179515,-0.209434,-0.209434
14531,-0.179515,-0.209434,-0.209434
14532,-0.179515,-0.239354,-0.209434
14533,-0.179515,-0.239354,-0.239354
14534,-0.179515,-0.239354,-0.239354
14535,-0.179515,-0.239354,-0.239354
14536,-0.179515,-0.239354,-0.239354
14537,-0.149596,-0.179515,-0.179515
14538,-0.149596,-0.179515,-0.179515
14539,-0.149596,-0.209434,-0.209434
14540,-0.149596,-0.209434,-0.209434
14541,-0.179515,-0.239354,-0.239354
14542,-0.209434,-0.269273,-0.239354
14543,-0.209434,-0.269273,-0.269273
14544,-0.209434,-0.269273,-0.239354
14545,-0.209434,-0.269273,-0.239354
14546,-0.209434,-0.269273,-0.269273
14547,-0.209434,-0.269273,-0.269273
14548,-0.209434,-0.269273,-0.239354
14549,-0.209434,-0.239354,-0.239354
14550,-0.209434,-0.239354,-0.239354
14551,-0.209434,-0.239354,-0.239354
14552,-0.209434,-0.239354,-0.239354
14553,-0.239354,-0.299192,-0.269273
14554,-0.239354,-0.299192,-0.299192
14555,-0.239354,-0.299192,-0.269273
14556,-0.239354,-0.269273,-0.269273
14557,-0.209434,-0.239354,-0.239354
14558,-0.179515,-0.239354,-0.239354
14559,-0.179515,-0.209434,-0.209434
14560,-0.179515,-0.209434,-0.209434
14561,-0.179515,-0.209434,-0.209434
14562,-0.179515,-0.209434,-0.209434
14563,-0.179515,-0.209434,-0.209434
14564,-0.179515,-0.239354,-0.239354
14565,-0.179515,-0.239354,-0.239354
14566,-0.179515,-0.239354,-0.239354
14567,-0.179515,-0.239354,-0.239354
14568,-0.179515,-0.239354,-0.239354
14569,-0.149596,-0.209434,-0.209434
14570,-0.119677,-0.179515,-0.179515
14571,-0.149596,-0.209434,-0.209434
14572,-0.179515,-0.209434,-0.209434
14573,-0.179515,-0.239354,-0.239354
14574,-0.209434,-0.239354,-0.239354
14575,-0.209434,-0.269273,-0.269273
14576,-0.209434,-0.269273,-0.269273
14577,-0.209434,-0.269273,-0.239354
14578,-0.209434,-0.269273,-0.239354
14579,-0.209434,-0.269273,-0.269273
14580,-0.209434,-0.239354,-0.239354
14581,-0.209434,-0.239354,-0.239354
14582,-0.209434,-0.239354,-0.239354
14583,-0.209434,-0.239354,-0.239354
14584,-0.209434,-0.239354,-0.239354
14585,-0.239354,-0.269273,-0.269273
14586,-0.239354,-0.299192,-0.299192
14587,-0.239354,-0.269273,-0.269273
14588,-0.209434,-0.269273,-0.269273
14589,-0.209434,-0.239354,-0.239354
14590,-0.179515,-0.239354,-0.239354
14591,-0.179515,-0.209434,-0.209434
14592,-0.179515,-0.209434,-0.209434
14593,-0.179515,-0.209434,-0.209434
14594,-0.179515,-0.209434,-0.209434
14595,-0.179515,-0.239354,-0.209434
14596,-0.179515,-0.239354,-0.239354
14597,-0.179515,-0.239354,-0.239354
14598,-0.179515,-0.239354,-0.239354
14599,-0.179515,-0.239354,-0.239354
14600,-0.179515,-0.239354,-0.239354
14601,-0.149596,-0.209434,-0.179515
14602,-0.149596,-0.179515,-0.179515
14603,-0.149596,-0.209434,-0.209434
14604,-0.179515,-0.209434,-0.209434
14605,-0.179515,-0.239354,-0.239354
14606,-0.209434,-0.269273,-0.239354
14607,-0.209434,-0.269273,-0.239354
14608,-0.209434,-0.269273,-0.269273
14609,-0.209434,-0.269273,-0.269273
14610,-0.209434,-0.269273,-0.239354
14611,-0.209434,-0.269273,-0.239354
14612,-0.209434,-0.269273,-0.239354
14613,-0.209434,-0.239354,-0.239354
14614,-0.209434,-0.239354,-0.239354
14615,-0.209434,-0.239354,-0.239354
14616,-0.209434,-0.269273,-0.239354
14617,-0.239354,-0.269273,-0.269273
14618,-0.239354,-0.299192,-0.299192
14619,-0.239354,-0.269273,-0.269273
14620,-0.209434,-0.269273,-0.269273
14621,-0.209434,-0.239354,-0.239354
14622,-0.179515,-0.239354,-0.209434
14623,-0.179515,-0.209434,-0.209434
14624,-0.179515,-0.209434,-0.209434
14625,-0.179515,-0.209434,-0.209434
14626,-0.179515,-0.209434,-0.209434
14627,-0.179515,-0.209434,-0.209434
14628,-0.179515,-0.239354,-0.209434
14629,-0.179515,-0.239354,-0.239354
14630,-0.179515,-0.239354,-0.239354
14631,-0.179515,-0.239354,-0.239354
14632,-0.179515,-0.239354,-0.239354
14633,-0.149596,-0.179515,-0.179515
14634,-0.149596,-0.179515,-0.179515
14635,-0.149596,-0.209434,-0.209434
14636,-0.179515,-0.209434,-0.209434
14637,-0.179515,-0.239354,-0.239354
14638,-0.209434,-0.239354,-0.269273
14639,-0.209434,-0.239354,-0.269273
14640,-0.209434,-0.269273,-0.269273
14641,-0.209434,-0.269273,-0.239354
14642,-0.209434,-0.269273,-0.269273
14643,-0.209434,-0.269273,-0.269273
14644,-0.209434,-0.239354,-0.239354
14645,-0.209434,-0.239354,-0.239354
14646,-0.209434,-0.239354,-0.239354
14647,-0.209434,-0.239354,-0.239354
14648,-0.209434,-0.239354,-0.239354
14649,-0.239354,-0.299192,-0.269273
14650,-0.239354,-0.299192,-0.299192
14651,-0.239354,-0.269273,-0.269273
14652,-0.239354,-0.269273,-0.269273
14653,-0.209434,-0.239354,-0.239354
14654,-0.179515,-0.239354,-0.239354
14655,-0.179515,-0.209434,-0.209434
14656,-0.179515,-0.209434,-0.209434
14657,-0.179515,-0.209434,-0.209434
14658,-0.179515,-0.209434,-0.209434
14659,-0.179515,-0.209434,-0.209434
14660,-0.179515,-0.239354,-0.209434
14661,-0.179515,-0.239354,-0.239354
14662,-0.179515,-0.239354,-0.239354
14663,-0.179515,-0.239354,-0.239354
14664,-0.179515,-0.239354,-0.239354
14665,-0.149596,-0.179515,-0.179515
14666,-0.149596,-0.179515,-0.179515
14667,-0.149596,-0.209434,-0.209434
14668,-0.179515,-0.209434,-0.209434
14669,-0.179515,-0.239354,-0.239354
14670,-0.209434,-0.269273,-0.239354
14671,-0.209434,-0.269273,-0.239354
14672,-0.209434,-0.239354,-0.269273
14673,-0.209434,-0.239354,-0.269273
14674,-0.209434,-0.269273,-0.239354
14675,-0.209434,-0.269273,-0.269273
14676,-0.209434,-0.239354,-0.239354
14677,-0.209434,-0.239354,-0.239354
14678,-0.209434,-0.239354,-0.239354
14679,-0.179515,-0.239354,-0.239354
14680,-0.209434,-0.239354,-0.239354
14681,-0.239354,-0.269273,-0.299192
14682,-0.239354,-0.299192,-0.299192
14683,-0.239354,-0.269273,-0.269273
14684,-0.209434,-0.269273,-0.269273
14685,-0.179515,-0.239354,-0.239354
14686,-0.179515,-0.239354,-0.209434
14687,-0.179515,-0.209434,-0.209434
14688,-0.179515,-0.209434,-0.209434
14689,-0.179515,-0.209434,-0.209434
14690,-0.179515,-0.239354,-0.209434
14691,-0.179515,-0.209434,-0.209434
14692,-0.179515,-0.239354,-0.239354
14693,-0.179515,-0.239354,-0.239354
14694,-0.179515,-0.239354,-0.239354
14695,-0.179515,-0.239354,-0.239354
14696,-0.179515,-0.239354,-0.239354
14697,-0.149596,-0.179515,-0.179515
14698,-0.149596,-0.179515,-0.179515
14699,-0.149596,-0.209434,-0.209434
14700,-0.179515,-0.209434,-0.209434
14701,-0.179515,-0.239354,-0.239354
14702,-0.209434,-0.239354,-0.239354
14703,-0.209434,-0.269273,-0.269273
14704,-0.209434,-0.269273,-0.269273
14705,-0.209434,-0.269273,-0.269273
14706,-0.209434,-0.269273,-0.239354
14707,-0.209434,-0.269273,-0.269273
14708,-0.209434,-0.269273,-0.239354
14709,-0.209434,-0.239354,-0.239354
14710,-0.209434,-0.239354,-0.239354
14711,-0.209434,-0.239354,-0.239354
14712,-0.209434,-0.239354,-0.239354
14713,-0.239354,-0.269273,-0.299192
14714,-0.239354,-0.299192,-0.299192
14715,-0.239354,-0.269273,-0.299192
14716,-0.209434,-0.269273,-0.269273
14717,-0.209434,-0.239354,-0.239354
14718,-0.179515,-0.209434,-0.239354
14719,-0.179515,-0.239354,-0.209434
14720,-0.179515,-0.209434,-0.209434
14721,-0.179515,-0.209434,-0.209434
14722,-0.179515,-0.209434,-0.209434
14723,-0.179515,-0.209434,-0.209434
14724,-0.179515,-0.239354,-0.239354
14725,-0.179515,-0.239354,-0.209434
14726,-0.179515,-0.239354,-0.239354
14727,-0.179515,-0.239354,-0.239354
14728,-0.179515,-0.239354,-0.239354
14729,-0.149596,-0.179515,-0.179515
14730,-0.119677,-0.179515,-0.179515
14731,-0.149596,-0.209434,-0.209434
14732,-0.179515,-0.209434,-0.209434
14733,-0.179515,-0.239354,-0.239354
14734,-0.209434,-0.269273,-0.239354
14735,-0.209434,-0.269273,-0.239354
14736,-0.209434,-0.269273,-0.239354
14737,-0.209434,-0.269273,-0.239354
14738,-0.209434,-0.269273,-0.239354
14739,-0.209434,-0.269273,-0.269273
14740,-0.209434,-0.239354,-0.239354
14741,-0.209434,-0.239354,-0.239354
14742,-0.209434,-0.239354,-0.239354
14743,-0.209434,-0.239354,-0.239354
14744,-0.209434,-0.239354,-0.239354
14745,-0.239354,-0.299192,-0.299192
14746,-0.239354,-0.299192,-0.299192
14747,-0.239354,-0.269273,-0.269273
14748,-0.209434,-0.269273,-0.269273
14749,-0.209434,-0.239354,-0.239354
14750,-0.179515,-0.239354,-0.209434
14751,-0.179515,-0.209434,-0.209434
14752,-0.179515,-0.209434,-0.209434
14753,-0.179515,-0.209434,-0.209434
14754,-0.179515,-0.209434,-0.209434
14755,-0.179515,-0.209434,-0.209434
14756,-0.179515,-0.239354,-0.209434
14757,-0.179515,-0.209434,-0.239354
14758,-0.179515,-0.239354,-0.239354
14759,-0.179515,-0.239354,-0.239354
14760,-0.179515,-0.239354,-0.209434
14761,-0.149596,-0.179515,-0.179515
14762,-0.119677,-0.179515,-0.179515
14763,-0.149596,-0.209434,-0.179515
14764,-0.179515,-0.209434,-0.209434
14765,-0.179515,-0.239354,-0.239354
14766,-0.209434,-0.239354,-0.239354
14767,-0.209434,-0.269273,-0.239354
14768,-0.209434,-0.269273,-0.239354
14769,-0.209434,-0.239354,-0.239354
14770,-0.209434,-0.239354,-0.239354
14771,-0.209434,-0.269273,-0.239354
14772,-0.209434,-0.239354,-0.239354
14773,-0.209434,-0.239354,-0.239354
14774,-0.179515,-0.239354,-0.239354
14775,-0.179515,-0.239354,-0.239354
14776,-0.209434,-0.239354,-0.239354
14777,-0.239354,-0.299192,-0.269273
14778,-0.239354,-0.299192,-0.269273
14779,-0.239354,-0.269273,-0.269273
14780,-0.209434,-0.269273,-0.269273
14781,-0.179515,-0.239354,-0.239354
14782,-0.179515,-0.209434,-0.209434
14783,-0.179515,-0.209434,-0.209434
14784,-0.179515,-0.209434,-0.209434
14785,-0.179515,-0.209434,-0.209434
14786,-0.179515,-0.209434,-0.209434
14787,-0.179515,-0.209434,-0.209434
14788,-0.179515,-0.209434,-0.209434
14789,-0.179515,-0.239354,-0.239354
14790,-0.179515,-0.239354,-0.239354
14791,-0.179515,-0.239354,-0.239354
14792,-0.179515,-0.209434,-0.209434
14793,-0.149596,-0.179515,-0.179515
14794,-0.119677,-0.179515,-0.179515
14795,-0.149596,-0.209434,-0.209434
14796,-0.149596,-0.209434,-0.209434
14797,-0.179515,-0.239354,-0.239354
14798,-0.209434,-0.239354,-0.239354
14799,-0.209434,-0.239354,-0.239354
14800,-0.209434,-0.239354,-0.239354
14801,-0.209434,-0.239354,-0.239354
14802,-0.209434,-0.269273,-0.239354
14803,-0.209434,-0.269273,-0.239354
14804,-0.209434,-0.239354,-0.239354
14805,-0.209434,-0.239354,-0.239354
14806,-0.179515,-0.239354,-0.239354
14807,-0.179515,-0.239354,-0.239354
14808,-0.209434,-0.239354,-0.239354
14809,-0.239354,-0.269273,-0.269273
14810,-0.239354,-0.299192,-0.269273
14811,-0.239354,-0.269273,-0.269273
14812,-0.209434,-0.269273,-0.269273
14813,-0.179515,-0.239354,-0.239354
14814,-0.179515,-0.209434,-0.209434
14815,-0.179515,-0.209434,-0.209434
14816,-0.179515,-0.209434,-0.209434
14817,-0.179515,-0.209434,-0.209434
14818,-0.179515,-0.209434,-0.209434
14819,-0.179515,-0.209434,-0.209434
14820,-0.179515,-0.209434,-0.209434
14821,-0.179515,-0.209434,-0.209434
14822,-0.179515,-0.209434,-0.239354
14823,-0.179515,-0.239354,-0.239354
14824,-0.179515,-0.209434,-0.209434
14825,-0.149596,-0.179515,-0.179515
14826,-0.119677,-0.179515,-0.179515
14827,-0.149596,-0.179515,-0.179515
14828,-0.149596,-0.209434,-0.209434
14829,-0.179515,-0.239354,-0.239354
14830,-0.209434,-0.239354,-0.239354
14831,-0.209434,-0.269273,-0.239354
14832,-0.209434,-0.239354,-0.239354
14833,-0.209434,-0.239354,-0.239354
14834,-0.209434,-0.239354,-0.239354
14835,-0.209434,-0.239354,-0.239354
14836,-0.209434,-0.239354,-0.239354
14837,-0.179515,-0.239354,-0.239354
14838,-0.179515,-0.239354,-0.239354
14839,-0.179515,-0.239354,-0.239354
14840,-0.209434,-0.239354,-0.239354
14841,-0.239354,-0.299192,-0.299192
14842,-0.239354,-0.299192,-0.269273
14843,-0.239354,-0.269273,-0.269273
14844,-0.209434,-0.269273,-0.269273
14845,-0.179515,-0.239354,-0.239354
14846,-0.179515,-0.209434,-0.209434
14847,-0.179515,-0.209434,-0.209434
14848,-0.179515,-0.209434,-0.209434
14849,-0.179515,-0.209434,-0.209434
14850,-0.179515,-0.209434,-0.209434
14851,-0.179515,-0.209434,-0.209434
14852,-0.179515,-0.209434,-0.209434
14853,-0.179515,-0.239354,-0.209434
14854,-0.179515,-0.239354,-0.209434
14855,-0.179515,-0.239354,-0.239354
14856,-0.179515,-0.209434,-0.209434
14857,-0.149596,-0.179515,-0.179515
14858,-0.119677,-0.179515,-0.179515
14859,-0.149596,-0.209434,-0.179515
14860,-0.149596,-0.209434,-0.209434
14861,-0.179515,-0.239354,-0.239354
14862,-0.209434,-0.239354,-0.239354
14863,-0.209434,-0.239354,-0.239354
14864,-0.209434,-0.239354,-0.239354
14865,-0.209434,-0.239354,-0.239354
14866,-0.209434,-0.269273,-0.239354
14867,-0.209434,-0.239354,-0.239354
14868,-0.209434,-0.239354,-0.239354
14869,-0.179515,-0.239354,-0.239354
14870,-0.179515,-0.239354,-0.239354
14871,-0.179515,-0.239354,-0.239354
14872,-0.209434,-0.239354,-0.239354
14873,-0.239354,-0.269273,-0.269273
14874,-0.239354,-0.299192,-0.269273
14875,-0.239354,-0.269273,-0.269273
14876,-0.209434,-0.269273,-0.269273
14877,-0.179515,-0.239354,-0.239354
14878,-0.179515,-0.209434,-0.209434
14879,-0.179515,-0.209434,-0.209434
14880,-0.179515,-0.209434,-0.209434
14881,-0.179515,-0.209434,-0.209434
14882,-0.179515,-0.209434,-0.209434
14883,-0.179515,-0.209434,-0.209434
14884,-0.179515,-0.209434,-0.209434
14885,-0.179515,-0.239354,-0.209434
14886,-0.179515,-0.239354,-0.239354
14887,-0.179515,-0.239354,-0.209434
14888,-0.179515,-0.209434,-0.209434
14889,-0.119677,-0.179515,-0.179515
14890,-0.149596,-0.179515,-0.179515
14891,-0.149596,-0.209434,-0.179515
14892,-0.179515,-0.209434,-0.209434
14893,-0.179515,-0.239354,-0.239354
14894,-0.209434,-0.239354,-0.239354
14895,-0.209434,-0.269273,-0.239354
14896,-0.209434,-0.269273,-0.239354
14897,-0.209434,-0.269273,-0.239354
14898,-0.209434,-0.269273,-0.239354
14899,-0.209434,-0.239354,-0.239354
14900,-0.209434,-0.239354,-0.239354
14901,-0.209434,-0.239354,-0.239354
14902,-0.209434,-0.239354,-0.239354
14903,-0.179515,-0.239354,-0.239354
14904,-0.209434,-0.269273,-0.269273
14905,-0.239354,-0.299192,-0.269273
14906,-0.239354,-0.299192,-0.269273
14907,-0.239354,-0.269273,-0.269273
14908,-0.209434,-0.269273,-0.269273
14909,-0.179515,-0.239354,-0.239354
14910,-0.179515,-0.209434,-0.209434
14911,-0.179515,-0.209434,-0.209434
14912,-0.179515,-0.209434,-0.209434
14913,-0.179515,-0.209434,-0.209434
14914,-0.179515,-0.209434,-0.209434
14915,-0.179515,-0.209434,-0.209434
14916,-0.179515,-0.239354,-0.209434
14917,-0.179515,-0.239354,-0.239354
14918,-0.179515,-0.239354,-0.209434
14919,-0.179515,-0.239354,-0.239354
14920,-0.179515,-0.209434,-0.209434
14921,-0.119677,-0.179515,-0.179515
14922,-0.119677,-0.179515,-0.179515
14923,-0.149596,-0.209434,-0.209434
14924,-0.179515,-0.209434,-0.209434
14925,-0.179515,-0.239354,-0.239354
14926,-0.209434,-0.239354,-0.239354
14927,-0.209434,-0.269273,-0.239354
14928,-0.209434,-0.269273,-0.239354
14929,-0.209434,-0.269273,-0.239354
14930,-0.209434,-0.239354,-0.239354
14931,-0.209434,-0.239354,-0.239354
14932,-0.209434,-0.239354,-0.239354
14933,-0.179515,-0.239354,-0.239354
14934,-0.209434,-0.239354,-0.239354
14935,-0.179515,-0.239354,-0.239354
14936,-0.209434,-0.269273,-0.239354
14937,-0.239354,-0.299192,-0.299192
14938,-0.239354,-0.299192,-0.299192
14939,-0.239354,-0.269273,-0.269273
14940,-0.209434,-0.269273,-0.269273
14941,-0.179515,-0.239354,-0.239354
14942,-0.179515,-0.209434,-0.209434
14943,-0.179515,-0.209434,-0.209434
14944,-0.179515,-0.209434,-0.209434
14945,-0.179515,-0.209434,-0.209434
14946,-0.179515,-0.209434,-0.209434
14947,-0.179515,-0.209434,-0.209434
14948,-0.179515,-0.209434,-0.209434
14949,-0.179515,-0.239354,-0.239354
14950,-0.179515,-0.239354,-0.239354
14951,-0.179515,-0.239354,-0.239354
14952,-0.179515,-0.209434,-0.209434
14953,-0.119677,-0.179515,-0.179515
14954,-0.149596,-0.179515,-0.179515
14955,-0.149596,-0.209434,-0.209434
14956,-0.179515,-0.209434,-0.209434
14957,-0.179515,-0.239354,-0.239354
14958,-0.209434,-0.239354,-0.239354
14959,-0.209434,-0.269273,-0.269273
14960,-0.209434,-0.269273,-0.269273
14961,-0.209434,-0.269273,-0.239354
14962,-0.209434,-0.269273,-0.239354
14963,-0.209434,-0.269273,-0.239354
14964,-0.209434,-0.239354,-0.239354
14965,-0.209434,-0.239354,-0.239354
14966,-0.209434,-0.239354,-0.239354
14967,-0.209434,-0.239354,-0.239354
14968,-0.209434,-0.269273,-0.239354
14969,-0.239354,-0.299192,-0.269273
14970,-0.239354,-0.299192,-0.299192
14971,-0.239354,-0.269273,-0.269273
14972,-0.209434,-0.269273,-0.269273
14973,-0.179515,-0.239354,-0.239354
14974,-0.179515,-0.209434,-0.209434
14975,-0.179515,-0.209434,-0.209434
14976,-0.179515,-0.209434,-0.209434
14977,-0.179515,-0.209434,-0.209434
14978,-0.179515,-0.209434,-0.209434
14979,-0.179515,-0.209434,-0.209434
14980,-0.179515,-0.209434,-0.239354
14981,-0.179515,-0.239354,-0.239354
14982,-0.179515,-0.239354,-0.239354
14983,-0.179515,-0.239354,-0.239354
14984,-0.179515,-0.209434,-0.209434
14985,-0.119677,-0.179515,-0.179515
14986,-0.149596,-0.179515,-0.179515
14987,-0.149596,-0.209434,-0.179515
14988,-0.179515,-0.209434,-0.209434
14989,-0.179515,-0.239354,-0.239354
14990,-0.209434,-0.269273,-0.239354
14991,-0.209434,-0.269273,-0.269273
14992,-0.209434,-0.269273,-0.239354
14993,-0.209434,-0.269273,-0.239354
14994,-0.209434,-0.269273,-0.239354
14995,-0.209434,-0.269273,-0.239354
14996,-0.209434,-0.239354,-0.239354
14997,-0.209434,-0.239354,-0.239354
14998,-0.179515,-0.239354,-0.239354
14999,-0.209434,-0.239354,-0.239354
15000,-0.209434,-0.269273,-0.269273
15001,-0.239354,-0.299192,-0.299192
15002,-0.239354,-0.299192,-0.269273
15003,-0.239354,-0.269273,-0.269273
15004,-0.209434,-0.269273,-0.269273
15005,-0.179515,-0.239354,-0.239354
15006,-0.179515,-0.239354,-0.209434
15007,-0.179515,-0.209434,-0.209434
15008,-0.179515,-0.209434,-0.209434
15009,-0.179515,-0.209434,-0.209434
15010,-0.179515,-0.209434,-0.209434
15011,-0.179515,-0.209434,-0.209434
15012,-0.179515,-0.239354,-0.239354
15013,-0.179515,-0.239354,-0.239354
15014,-0.179515,-0.239354,-0.239354
15015,-0.179515,-0.239354,-0.239354
15016,-0.179515,-0.209434,-0.209434
15017,-0.119677,-0.179515,-0.179515
15018,-0.119677,-0.179515,-0.179515
15019,-0.149596,-0.209434,-0.209434
15020,-0.179515,-0.209434,-0.209434
15021,-0.209434,-0.239354,-0.239354
15022,-0.209434,-0.269273,-0.239354
